year,week,temp,tmin,tmax,rhum,wspd,wpgt,pres
2022,22,17.380000000000003,11.059999999999999,23.16,66.0,5.0200000000000005,19.45,1018.7800000000001
2022,23,18.771428571428572,13.142857142857142,24.62857142857143,72.57142857142857,4.857142857142857,,1015.5571428571428
2022,24,17.514285714285712,10.528571428571428,24.914285714285715,67.85714285714286,5.185714285714285,22.53333333333333,1019.1142857142858
2022,25,20.32857142857143,12.757142857142856,27.442857142857143,55.42857142857143,6.528571428571428,29.1,1013.2571428571429
2022,26,23.542857142857144,17.057142857142857,31.085714285714285,65.85714285714286,5.085714285714286,21.957142857142856,1016.8285714285714
2022,27,17.942857142857143,13.985714285714286,22.385714285714283,72.42857142857143,5.085714285714286,22.485714285714288,1018.4142857142858
2022,28,17.257142857142856,12.785714285714286,22.400000000000002,66.85714285714286,9.0,35.7,1018.7571428571429
2022,29,21.314285714285713,13.385714285714286,29.585714285714285,63.857142857142854,4.8,20.37142857142857,1020.0285714285714
2022,30,19.085714285714285,14.242857142857144,25.014285714285712,77.0,4.8999999999999995,20.114285714285717,1014.9428571428572
2022,31,20.414285714285715,15.1,25.75714285714286,70.0,4.814285714285715,19.571428571428573,1018.157142857143
2022,32,18.04285714285714,13.571428571428571,23.342857142857145,75.85714285714286,4.8999999999999995,20.357142857142858,1020.5428571428572
2022,33,22.357142857142858,16.885714285714286,28.842857142857145,75.28571428571429,4.457142857142857,18.52857142857143,1010.6
2022,34,20.542857142857144,15.814285714285713,26.714285714285715,78.0,4.085714285714286,17.45714285714286,1014.4
2022,35,15.514285714285714,10.785714285714286,20.428571428571427,75.0,4.414285714285714,19.042857142857144,1020.3000000000001
2022,36,16.3,11.728571428571428,21.599999999999998,77.14285714285714,4.828571428571428,21.17142857142857,1017.1999999999999
2022,37,13.328571428571427,9.785714285714286,17.314285714285713,80.28571428571429,5.514285714285714,23.814285714285713,1008.5
2022,38,9.442857142857141,6.057142857142857,13.542857142857143,84.85714285714286,4.428571428571429,18.0,1017.7571428571429
2022,39,11.66,9.1,15.48,86.0,4.46,17.04,1005.4200000000001
2023,22,14.975,7.125,21.85,60.25,5.625,22.224999999999998,1018.85
2023,23,17.12857142857143,13.4,21.142857142857142,77.57142857142857,5.614285714285714,19.82857142857143,1017.0571428571428
2023,24,14.714285714285714,10.12857142857143,19.485714285714288,75.14285714285714,5.042857142857143,18.771428571428572,1016.3000000000001
2023,25,20.228571428571428,14.585714285714285,26.185714285714287,75.42857142857143,4.142857142857143,17.2,1017.5428571428572
2023,26,18.3,13.457142857142857,23.52857142857143,73.85714285714286,5.414285714285714,23.285714285714285,1012.3571428571429
2023,27,19.914285714285715,13.299999999999999,26.32857142857143,64.71428571428571,4.585714285714286,19.571428571428573,1017.9285714285714
2023,28,21.585714285714285,14.885714285714286,27.82857142857143,68.14285714285714,4.8,20.657142857142855,1016.1999999999999
2023,29,19.442857142857143,13.942857142857141,25.599999999999998,72.28571428571429,4.8,21.7,1014.4857142857143
2023,30,17.97142857142857,13.1,23.62857142857143,80.14285714285714,5.1000000000000005,21.7,1009.3142857142857
2023,31,18.928571428571427,14.928571428571429,24.314285714285713,80.42857142857143,4.685714285714285,17.485714285714284,1007.7571428571429
2023,32,16.95714285714286,11.799999999999999,22.928571428571427,72.28571428571429,4.628571428571428,18.785714285714285,1018.0
2023,33,22.642857142857142,16.742857142857144,29.785714285714285,72.85714285714286,4.414285714285714,19.057142857142857,1019.9142857142857
2023,34,22.3,17.414285714285715,28.571428571428573,78.42857142857143,4.128571428571428,16.157142857142855,1016.157142857143
2023,35,17.757142857142856,14.742857142857144,22.24285714285714,85.71428571428571,4.214285714285714,17.2,1013.2571428571429
2023,36,16.742857142857144,10.228571428571428,24.614285714285717,77.71428571428571,3.914285714285714,16.12857142857143,1024.8285714285714
2023,37,18.571428571428573,13.114285714285714,25.142857142857142,78.14285714285714,3.8714285714285714,14.557142857142859,1018.3571428571429
2023,38,17.728571428571428,13.228571428571428,22.385714285714283,78.57142857142857,6.442857142857143,24.599999999999998,1014.6999999999999
2023,39,16.150000000000002,10.799999999999999,23.116666666666664,82.0,4.316666666666666,17.599999999999998,1024.7333333333333
2024,22,18.4,13.75,23.15,69.0,7.2,24.1,1010.6
2024,23,18.342857142857145,14.014285714285714,23.514285714285712,79.14285714285714,4.442857142857143,16.142857142857142,1013.5571428571428
2024,24,15.700000000000001,11.785714285714286,19.557142857142857,78.85714285714286,4.1571428571428575,15.071428571428571,1013.0857142857143
2024,25,21.17142857142857,14.928571428571429,27.257142857142856,69.14285714285714,5.257142857142857,21.7,1015.842857142857
2024,26,21.714285714285715,15.714285714285714,27.342857142857145,73.0,5.557142857142857,20.91428571428571,1015.3285714285714
2024,27,19.057142857142857,14.257142857142856,23.571428571428573,73.0,5.414285714285714,20.642857142857142,1011.0142857142856
2024,28,23.271428571428572,18.599999999999998,29.114285714285717,78.57142857142857,4.614285714285714,18.785714285714285,1015.6428571428571
2024,29,22.414285714285715,17.47142857142857,28.428571428571427,72.14285714285714,4.5,17.2,1015.8714285714286
2024,30,20.314285714285713,14.6,25.542857142857144,70.42857142857143,4.742857142857143,19.585714285714285,1014.9571428571428
2024,31,18.414285714285715,12.728571428571428,24.185714285714287,74.0,5.228571428571429,18.8,1014.3571428571429
2024,32,19.071428571428573,13.971428571428572,24.75714285714286,79.71428571428571,3.9857142857142853,16.67142857142857,1016.0142857142857
2024,33,22.099999999999998,15.528571428571428,29.057142857142857,69.85714285714286,4.442857142857143,16.942857142857143,1014.7285714285715
2024,34,21.085714285714285,15.285714285714286,28.085714285714285,74.57142857142857,4.514285714285714,16.142857142857142,1014.7142857142857
2024,35,21.885714285714283,16.47142857142857,27.985714285714288,71.14285714285714,4.642857142857143,16.4,1020.2714285714285
2024,36,21.085714285714285,13.242857142857144,30.014285714285712,62.714285714285715,5.442857142857143,23.285714285714285,1017.2714285714285
2024,37,15.828571428571427,12.585714285714285,20.942857142857143,84.71428571428571,5.085714285714286,18.257142857142856,1008.0142857142857
2024,38,13.700000000000001,8.085714285714285,21.17142857142857,81.42857142857143,4.442857142857143,21.17142857142857,1023.1428571428571
2024,39,15.185714285714285,9.942857142857141,20.37142857142857,75.85714285714286,5.957142857142856,25.142857142857142,1012.9428571428572
2024,40,8.1,3.5,13.0,80.0,4.3,14.8,1024.8
2025,22,18.4,12.4,27.1,76.0,5.0,20.4,1017.5
2025,23,20.3,14.62857142857143,26.614285714285717,75.14285714285714,5.314285714285715,20.62857142857143,1014.2428571428571
2025,24,15.471428571428573,9.12857142857143,21.228571428571428,66.71428571428571,6.171428571428572,24.071428571428573,1021.9142857142857
2025,25,17.97142857142857,10.857142857142858,24.385714285714283,62.857142857142854,6.014285714285714,25.385714285714283,1021.2857142857143
2025,26,21.62857142857143,15.714285714285714,27.014285714285712,62.285714285714285,8.428571428571429,32.01428571428571,1015.4571428571428
2025,27,20.857142857142858,12.442857142857141,28.32857142857143,55.142857142857146,5.3428571428571425,23.014285714285712,1018.7428571428571
2025,28,17.571428571428573,13.185714285714285,22.285714285714285,76.0,7.628571428571428,26.714285714285715,1010.4571428571428
2025,29,19.042857142857144,14.314285714285715,24.2,75.14285714285714,5.471428571428571,19.842857142857145,1012.3000000000001
2025,30,21.099999999999998,16.32857142857143,26.32857142857143,77.14285714285714,4.828571428571428,19.32857142857143,1010.4571428571428
2025,31,18.12857142857143,13.728571428571428,23.428571428571427,78.0,5.385714285714286,23.271428571428572,1012.0142857142857
2025,32,19.25714285714286,12.771428571428572,26.014285714285712,72.57142857142857,4.471428571428571,18.785714285714285,1020.7285714285715
2025,33,20.928571428571427,13.157142857142857,28.099999999999998,64.28571428571429,4.614285714285714,19.842857142857145,1020.0571428571428
2025,34,16.34285714285714,10.985714285714286,21.385714285714283,68.71428571428571,6.214285714285714,21.157142857142855,1013.3714285714286
2025,35,18.714285714285715,12.257142857142856,25.285714285714285,64.28571428571429,5.8428571428571425,24.357142857142858,1012.4714285714286
2025,36,19.342857142857145,15.299999999999999,24.2,81.71428571428571,4.385714285714285,19.32857142857143,1016.6428571428571
2025,37,17.4,13.37142857142857,21.82857142857143,82.71428571428571,4.628571428571428,19.314285714285713,1016.5
2025,38,16.62857142857143,11.228571428571428,21.885714285714283,75.42857142857143,5.785714285714286,23.042857142857144,1020.9142857142857
2025,39,12.314285714285715,8.971428571428572,16.3,79.71428571428571,5.871428571428572,21.7,1023.1
2025,40,8.15,6.949999999999999,9.2,91.0,4.85,16.65,1023.8499999999999
